Date,Year,Month,State,Sector,number_of_employees,average_weekly_hours,average_hourly_earnings
2017-09-01,2017,Sep,Alabama,totalnonfarm,2022.8,,
2017-09-01,2017,Sep,Alabama,totalprivate,1637.8,34.9,22.98
2017-09-01,2017,Sep,Alaska,leisurehospitality,35.4,27.6,16.88
2017-09-01,2017,Sep,Alaska,manufacturing,13.5,22.5,24.45
2017-09-01,2017,Sep,Alaska,retailtrade,36.3,,
2017-09-01,2017,Sep,Alaska,totalnonfarm,329.6,,
2017-09-01,2017,Sep,Alaska,totalprivate,248.7,34.8,28.65
2017-09-01,2017,Sep,Arizona,leisurehospitality,321.7,25.4,14.79
2017-09-01,2017,Sep,Arizona,manufacturing,167.0,39.8,23.76
2017-09-01,2017,Sep,Arizona,retailtrade,325.5,,
2017-09-01,2017,Sep,Arizona,totalnonfarm,2795.2,,
2017-09-01,2017,Sep,Arizona,totalprivate,2380.6,34.8,25.44
2017-09-01,2017,Sep,Arkansas,leisurehospitality,116.9,25.0,12.21
2017-09-01,2017,Sep,Arkansas,manufacturing,157.8,41.3,19.83
2017-09-01,2017,Sep,Arkansas,retailtrade,140.4,,
2017-09-01,2017,Sep,Arkansas,totalnonfarm,1254.0,,
2017-09-01,2017,Sep,Arkansas,totalprivate,1042.0,35.0,20.81
2017-09-01,2017,Sep,California,leisurehospitality,1957.8,26.1,17.87
2017-09-01,2017,Sep,California,manufacturing,1284.9,39.9,30.97
2017-09-01,2017,Sep,California,retailtrade,1674.2,,
2017-09-01,2017,Sep,California,totalnonfarm,16909.4,,
2017-09-01,2017,Sep,California,totalprivate,14350.4,34.4,30.27
2017-09-01,2017,Sep,Colorado,leisurehospitality,334.4,25.4,17.54
2017-09-01,2017,Sep,Colorado,manufacturing,144.9,39.8,30.75
2017-09-01,2017,Sep,Colorado,retailtrade,271.7,,
2017-09-01,2017,Sep,Colorado,totalnonfarm,2675.3,,
2017-09-01,2017,Sep,Colorado,totalprivate,2234.0,33.5,27.77
2017-09-01,2017,Sep,Connecticut,leisurehospitality,156.4,25.8,17.09
2017-09-01,2017,Sep,Connecticut,manufacturing,158.9,39.8,31.47
2017-09-01,2017,Sep,Connecticut,retailtrade,183.1,,
2017-09-01,2017,Sep,Connecticut,totalnonfarm,1696.6,,
2017-09-01,2017,Sep,Connecticut,totalprivate,1459.0,33.9,31.0
2017-09-01,2017,Sep,DC,leisurehospitality,76.4,26.7,19.45
2017-09-01,2017,Sep,DC,manufacturing,1.3,,
2017-09-01,2017,Sep,DC,retailtrade,23.4,,
2017-09-01,2017,Sep,DC,totalnonfarm,783.7,,
2017-09-01,2017,Sep,DC,totalprivate,544.0,35.1,40.89
2017-09-01,2017,Sep,Delaware,leisurehospitality,50.6,24.3,14.4
2017-09-01,2017,Sep,Delaware,manufacturing,26.1,40.8,24.18
2017-09-01,2017,Sep,Delaware,retailtrade,53.4,,
2017-09-01,2017,Sep,Delaware,totalnonfarm,456.3,,
2017-09-01,2017,Sep,Delaware,totalprivate,390.9,33.1,26.61
2017-09-01,2017,Sep,Florida,leisurehospitality,1168.5,25.0,15.32
2017-09-01,2017,Sep,Florida,manufacturing,361.1,37.3,26.49
2017-09-01,2017,Sep,Florida,retailtrade,1067.0,,
2017-09-01,2017,Sep,Florida,totalnonfarm,8452.7,,
2017-09-01,2017,Sep,Florida,totalprivate,7349.6,32.7,24.8
2017-09-01,2017,Sep,Georgia,leisurehospitality,478.5,25.5,13.08
2017-09-01,2017,Sep,Georgia,manufacturing,397.5,40.1,23.72
2017-09-01,2017,Sep,Georgia,retailtrade,492.1,,
2017-09-01,2017,Sep,Georgia,totalnonfarm,4466.7,,
2017-09-01,2017,Sep,Georgia,totalprivate,3781.6,33.9,25.88
2017-09-01,2017,Sep,Hawaii,leisurehospitality,127.7,29.2,20.92
2017-09-01,2017,Sep,Hawaii,manufacturing,14.8,36.7,22.59
2017-09-01,2017,Sep,Hawaii,retailtrade,71.9,,
2017-09-01,2017,Sep,Hawaii,totalnonfarm,657.2,,
2017-09-01,2017,Sep,Hawaii,totalprivate,531.8,32.8,26.48
2017-09-01,2017,Sep,Idaho,leisurehospitality,76.2,23.9,12.86
2017-09-01,2017,Sep,Idaho,manufacturing,68.3,41.4,21.93
2017-09-01,2017,Sep,Idaho,retailtrade,86.0,,
2017-09-01,2017,Sep,Idaho,totalnonfarm,719.7,,
2017-09-01,2017,Sep,Idaho,totalprivate,596.1,34.1,22.24
2017-09-01,2017,Sep,Illinois,leisurehospitality,613.3,25.7,15.49
2017-09-01,2017,Sep,Illinois,manufacturing,581.7,41.4,25.61
2017-09-01,2017,Sep,Illinois,retailtrade,603.9,,
2017-09-01,2017,Sep,Illinois,totalnonfarm,6073.3,,
2017-09-01,2017,Sep,Illinois,totalprivate,5252.9,34.2,26.91
2017-09-01,2017,Sep,Indiana,leisurehospitality,307.2,25.4,14.07
2017-09-01,2017,Sep,Indiana,manufacturing,533.8,41.5,25.82
2017-09-01,2017,Sep,Indiana,retailtrade,323.0,,
2017-09-01,2017,Sep,Indiana,totalnonfarm,3118.2,,
2017-09-01,2017,Sep,Indiana,totalprivate,2683.7,35.2,24.71
2017-09-01,2017,Sep,Iowa,leisurehospitality,143.5,23.7,13.03
2017-09-01,2017,Sep,Iowa,manufacturing,217.4,40.2,24.01
2017-09-01,2017,Sep,Iowa,retailtrade,181.5,,
2017-09-01,2017,Sep,Iowa,totalnonfarm,1574.4,,
2017-09-01,2017,Sep,Iowa,totalprivate,1314.0,34.4,23.31
2017-09-01,2017,Sep,Kansas,leisurehospitality,128.8,23.9,12.37
2017-09-01,2017,Sep,Kansas,manufacturing,164.2,42.1,22.94
2017-09-01,2017,Sep,Kansas,retailtrade,147.2,,
2017-09-01,2017,Sep,Kansas,totalnonfarm,1407.2,,
2017-09-01,2017,Sep,Kansas,totalprivate,1151.5,34.0,23.32
2017-09-01,2017,Sep,Kentucky,leisurehospitality,196.1,26.2,12.29
2017-09-01,2017,Sep,Kentucky,manufacturing,250.2,41.2,22.12
2017-09-01,2017,Sep,Kentucky,retailtrade,214.9,,
2017-09-01,2017,Sep,Kentucky,totalnonfarm,1923.0,,
2017-09-01,2017,Sep,Kentucky,totalprivate,1606.7,35.1,21.86
2017-09-01,2017,Sep,Louisiana,leisurehospitality,235.4,26.6,13.27
2017-09-01,2017,Sep,Louisiana,manufacturing,134.7,43.9,25.86
2017-09-01,2017,Sep,Louisiana,retailtrade,230.7,,
2017-09-01,2017,Sep,Louisiana,totalnonfarm,1977.1,,
2017-09-01,2017,Sep,Louisiana,totalprivate,1648.4,35.5,23.02
2017-09-01,2017,Sep,Maine,leisurehospitality,68.1,26.7,15.54
2017-09-01,2017,Sep,Maine,manufacturing,51.2,41.0,24.76
2017-09-01,2017,Sep,Maine,retailtrade,81.2,,
2017-09-01,2017,Sep,Maine,totalnonfarm,625.2,,
2017-09-01,2017,Sep,Maine,totalprivate,525.7,34.3,23.32
2017-09-01,2017,Sep,Maryland,leisurehospitality,278.5,25.4,15.73
2017-09-01,2017,Sep,Maryland,manufacturing,108.0,41.7,28.3
2017-09-01,2017,Sep,Maryland,retailtrade,287.4,,
2017-09-01,2017,Sep,Maryland,totalnonfarm,2749.5,,
2017-09-01,2017,Sep,Maryland,totalprivate,2247.9,34.4,28.61
2017-09-01,2017,Sep,Massachusetts,leisurehospitality,369.0,25.7,17.63
2017-09-01,2017,Sep,Massachusetts,manufacturing,242.5,40.7,32.14
2017-09-01,2017,Sep,Massachusetts,retailtrade,356.2,,
2017-09-01,2017,Sep,Massachusetts,totalnonfarm,3624.7,,
2017-09-01,2017,Sep,Massachusetts,totalprivate,3171.4,33.6,31.71
2017-09-01,2017,Sep,Michigan,leisurehospitality,432.6,24.7,14.13
2017-09-01,2017,Sep,Michigan,manufacturing,615.9,42.1,25.18
2017-09-01,2017,Sep,Michigan,retailtrade,473.7,,
2017-09-01,2017,Sep,Michigan,totalnonfarm,4385.3,,
2017-09-01,2017,Sep,Michigan,totalprivate,3778.5,34.6,24.54
2017-09-01,2017,Sep,Minnesota,leisurehospitality,271.5,22.2,16.64
2017-09-01,2017,Sep,Minnesota,manufacturing,317.8,40.3,26.82
2017-09-01,2017,Sep,Minnesota,retailtrade,298.8,,
2017-09-01,2017,Sep,Minnesota,totalnonfarm,2946.0,,
2017-09-01,2017,Sep,Minnesota,totalprivate,2519.9,34.1,28.58
2017-09-01,2017,Sep,Mississippi,leisurehospitality,134.6,27.2,12.2
2017-09-01,2017,Sep,Mississippi,manufacturing,144.1,41.6,23.2
2017-09-01,2017,Sep,Mississippi,retailtrade,140.6,,
2017-09-01,2017,Sep,Mississippi,totalnonfarm,1152.2,,
2017-09-01,2017,Sep,Mississippi,totalprivate,909.7,34.9,20.9
2017-09-01,2017,Sep,Missouri,leisurehospitality,304.4,25.0,14.27
2017-09-01,2017,Sep,Missouri,manufacturing,268.2,42.3,26.56
2017-09-01,2017,Sep,Missouri,retailtrade,313.5,,
2017-09-01,2017,Sep,Missouri,totalnonfarm,2884.7,,
2017-09-01,2017,Sep,Missouri,totalprivate,2450.1,33.5,24.07
2017-09-01,2017,Sep,Montana,leisurehospitality,65.2,23.8,14.11
2017-09-01,2017,Sep,Montana,manufacturing,20.0,,
2017-09-01,2017,Sep,Montana,retailtrade,59.2,,
2017-09-01,2017,Sep,Montana,totalnonfarm,474.2,,
2017-09-01,2017,Sep,Montana,totalprivate,382.8,33.1,23.1
2017-09-01,2017,Sep,Nebraska,leisurehospitality,91.7,22.7,13.4
2017-09-01,2017,Sep,Nebraska,manufacturing,98.4,42.0,22.85
2017-09-01,2017,Sep,Nebraska,retailtrade,109.2,,
2017-09-01,2017,Sep,Nebraska,totalnonfarm,1018.6,,
2017-09-01,2017,Sep,Nebraska,totalprivate,845.6,34.3,24.17
2017-09-01,2017,Sep,Nevada,leisurehospitality,347.0,29.7,17.42
2017-09-01,2017,Sep,Nevada,manufacturing,49.8,,
2017-09-01,2017,Sep,Nevada,retailtrade,146.0,,
2017-09-01,2017,Sep,Nevada,totalnonfarm,1346.3,,
2017-09-01,2017,Sep,Nevada,totalprivate,1183.7,34.1,22.51
2017-09-01,2017,Sep,New Hampshire,leisurehospitality,70.7,25.0,14.75
2017-09-01,2017,Sep,New Hampshire,manufacturing,69.1,41.2,25.72
2017-09-01,2017,Sep,New Hampshire,retailtrade,95.7,,
2017-09-01,2017,Sep,New Hampshire,totalnonfarm,673.7,,
2017-09-01,2017,Sep,New Hampshire,totalprivate,583.5,34.0,26.37
2017-09-01,2017,Sep,New Jersey,leisurehospitality,377.3,26.4,16.78
2017-09-01,2017,Sep,New Jersey,manufacturing,247.9,40.3,28.22
2017-09-01,2017,Sep,New Jersey,retailtrade,458.7,,
2017-09-01,2017,Sep,New Jersey,totalnonfarm,4139.9,,
2017-09-01,2017,Sep,New Jersey,totalprivate,3522.7,34.0,29.14
2017-09-01,2017,Sep,New Mexico,leisurehospitality,97.0,25.5,13.04
2017-09-01,2017,Sep,New Mexico,manufacturing,26.3,,
2017-09-01,2017,Sep,New Mexico,retailtrade,90.8,,
2017-09-01,2017,Sep,New Mexico,totalnonfarm,831.1,,
2017-09-01,2017,Sep,New Mexico,totalprivate,644.5,33.4,21.57
2017-09-01,2017,Sep,New York,leisurehospitality,955.3,28.1,19.48
2017-09-01,2017,Sep,New York,manufacturing,446.3,39.1,26.42
2017-09-01,2017,Sep,New York,retailtrade,938.7,,
2017-09-01,2017,Sep,New York,totalnonfarm,9590.6,,
2017-09-01,2017,Sep,New York,totalprivate,8107.8,33.4,30.04
2017-09-01,2017,Sep,North Carolina,leisurehospitality,497.4,25.9,13.37
2017-09-01,2017,Sep,North Carolina,manufacturing,469.4,41.1,22.67
2017-09-01,2017,Sep,North Carolina,retailtrade,498.6,,
2017-09-01,2017,Sep,North Carolina,totalnonfarm,4447.0,,
2017-09-01,2017,Sep,North Carolina,totalprivate,3716.5,34.5,24.1
2017-09-01,2017,Sep,North Dakota,leisurehospitality,39.8,23.2,15.2
2017-09-01,2017,Sep,North Dakota,manufacturing,24.9,39.8,24.31
2017-09-01,2017,Sep,North Dakota,retailtrade,47.4,,
2017-09-01,2017,Sep,North Dakota,totalnonfarm,431.5,,
2017-09-01,2017,Sep,North Dakota,totalprivate,349.2,35.0,26.38
2017-09-01,2017,Sep,Ohio,leisurehospitality,564.0,23.7,13.67
2017-09-01,2017,Sep,Ohio,manufacturing,686.9,41.2,26.46
2017-09-01,2017,Sep,Ohio,retailtrade,564.6,,
2017-09-01,2017,Sep,Ohio,totalnonfarm,5532.1,,
2017-09-01,2017,Sep,Ohio,totalprivate,4750.5,34.3,24.11
2017-09-01,2017,Sep,Oklahoma,leisurehospitality,168.0,26.2,12.74
2017-09-01,2017,Sep,Oklahoma,manufacturing,134.1,40.4,24.33
2017-09-01,2017,Sep,Oklahoma,retailtrade,178.1,,
2017-09-01,2017,Sep,Oklahoma,totalnonfarm,1670.2,,
2017-09-01,2017,Sep,Oklahoma,totalprivate,1321.0,35.5,23.08
2017-09-01,2017,Sep,Oregon,leisurehospitality,208.0,25.3,15.79
2017-09-01,2017,Sep,Oregon,manufacturing,190.9,40.1,24.16
2017-09-01,2017,Sep,Oregon,retailtrade,211.3,,
2017-09-01,2017,Sep,Oregon,totalnonfarm,1897.1,,
2017-09-01,2017,Sep,Oregon,totalprivate,1586.4,34.1,25.79
2017-09-01,2017,Sep,Pennsylvania,leisurehospitality,567.8,24.7,14.87
2017-09-01,2017,Sep,Pennsylvania,manufacturing,564.8,41.0,25.76
2017-09-01,2017,Sep,Pennsylvania,retailtrade,620.6,,
2017-09-01,2017,Sep,Pennsylvania,totalnonfarm,5961.8,,
2017-09-01,2017,Sep,Pennsylvania,totalprivate,5258.6,34.1,25.16
2017-09-01,2017,Sep,Rhode Island,leisurehospitality,58.2,24.2,16.22
2017-09-01,2017,Sep,Rhode Island,manufacturing,40.5,39.4,23.62
2017-09-01,2017,Sep,Rhode Island,retailtrade,48.7,,
2017-09-01,2017,Sep,Rhode Island,totalnonfarm,498.6,,
2017-09-01,2017,Sep,Rhode Island,totalprivate,433.4,33.1,27.08
2017-09-01,2017,Sep,South Carolina,leisurehospitality,253.5,24.8,12.57
2017-09-01,2017,Sep,South Carolina,manufacturing,241.9,42.5,24.43
2017-09-01,2017,Sep,South Carolina,retailtrade,244.9,,
2017-09-01,2017,Sep,South Carolina,totalnonfarm,2100.7,,
2017-09-01,2017,Sep,South Carolina,totalprivate,1733.1,34.0,23.12
2017-09-01,2017,Sep,South Dakota,leisurehospitality,46.8,24.5,13.82
2017-09-01,2017,Sep,South Dakota,manufacturing,43.6,40.4,21.49
2017-09-01,2017,Sep,South Dakota,retailtrade,52.9,,
2017-09-01,2017,Sep,South Dakota,totalnonfarm,434.4,,
2017-09-01,2017,Sep,South Dakota,totalprivate,355.4,33.6,22.02
2017-09-01,2017,Sep,Tennessee,leisurehospitality,330.2,26.5,13.67
2017-09-01,2017,Sep,Tennessee,manufacturing,347.0,41.9,23.59
2017-09-01,2017,Sep,Tennessee,retailtrade,333.5,,
2017-09-01,2017,Sep,Tennessee,totalnonfarm,3034.8,,
2017-09-01,2017,Sep,Tennessee,totalprivate,2602.2,35.3,22.76
2017-09-01,2017,Sep,Texas,leisurehospitality,1318.8,27.9,13.07
2017-09-01,2017,Sep,Texas,manufacturing,858.1,42.6,27.4
2017-09-01,2017,Sep,Texas,retailtrade,1316.8,,
2017-09-01,2017,Sep,Texas,totalnonfarm,12253.1,,
2017-09-01,2017,Sep,Texas,totalprivate,10315.1,36.1,25.48
2017-09-01,2017,Sep,Utah,leisurehospitality,143.8,23.8,14.5
2017-09-01,2017,Sep,Utah,manufacturing,130.2,38.8,26.97
2017-09-01,2017,Sep,Utah,retailtrade,167.3,,
2017-09-01,2017,Sep,Utah,totalnonfarm,1477.0,,
2017-09-01,2017,Sep,Utah,totalprivate,1232.2,35.0,25.44
2017-09-01,2017,Sep,Vermont,leisurehospitality,37.1,25.9,17.31
2017-09-01,2017,Sep,Vermont,manufacturing,29.6,38.3,25.13
2017-09-01,2017,Sep,Vermont,retailtrade,37.8,,
2017-09-01,2017,Sep,Vermont,totalnonfarm,315.3,,
2017-09-01,2017,Sep,Vermont,totalprivate,259.0,33.7,24.54
2017-09-01,2017,Sep,Virginia,leisurehospitality,406.9,25.9,13.87
2017-09-01,2017,Sep,Virginia,manufacturing,235.0,40.3,23.97
2017-09-01,2017,Sep,Virginia,retailtrade,417.7,,
2017-09-01,2017,Sep,Virginia,totalnonfarm,3969.2,,
2017-09-01,2017,Sep,Virginia,totalprivate,3250.7,34.8,27.46
2017-09-01,2017,Sep,Washington,leisurehospitality,332.2,25.1,18.75
2017-09-01,2017,Sep,Washington,manufacturing,282.6,,36.22
2017-09-01,2017,Sep,Washington,retailtrade,342.7,,
2017-09-01,2017,Sep,Washington,totalnonfarm,3333.7,,
2017-09-01,2017,Sep,Washington,totalprivate,2747.7,34.7,31.7
2017-09-01,2017,Sep,West Virginia,leisurehospitality,74.3,26.8,12.28
2017-09-01,2017,Sep,West Virginia,manufacturing,46.8,40.4,23.97
2017-09-01,2017,Sep,West Virginia,retailtrade,84.6,,
2017-09-01,2017,Sep,West Virginia,totalnonfarm,710.2,,
2017-09-01,2017,Sep,West Virginia,totalprivate,556.7,35.8,22.02
2017-09-01,2017,Sep,Wisconsin,leisurehospitality,280.3,22.3,13.75
2017-09-01,2017,Sep,Wisconsin,manufacturing,470.9,40.7,25.38
2017-09-01,2017,Sep,Wisconsin,retailtrade,307.5,,
2017-09-01,2017,Sep,Wisconsin,totalnonfarm,2959.7,,
2017-09-01,2017,Sep,Wisconsin,totalprivate,2545.5,33.8,24.87
2017-09-01,2017,Sep,Wyoming,leisurehospitality,36.6,26.9,14.86
2017-09-01,2017,Sep,Wyoming,manufacturing,9.5,,
2017-09-01,2017,Sep,Wyoming,retailtrade,29.8,,
2017-09-01,2017,Sep,Wyoming,totalnonfarm,284.8,,
2017-09-01,2017,Sep,Wyoming,totalprivate,215.3,34.3,24.09
2017-10-01,2017,Oct,Alabama,leisurehospitality,203.5,25.9,12.06
2017-10-01,2017,Oct,Alabama,manufacturing,264.4,42.7,24.54
2017-10-01,2017,Oct,Alabama,retailtrade,231.0,,
2017-10-01,2017,Oct,Alabama,totalnonfarm,2026.8,,
2017-10-01,2017,Oct,Alabama,totalprivate,1641.7,35.6,23.03
2017-10-01,2017,Oct,Alaska,leisurehospitality,35.3,25.6,17.84
2017-10-01,2017,Oct,Alaska,manufacturing,13.1,21.1,27.8
2017-10-01,2017,Oct,Alaska,retailtrade,36.2,,
2017-10-01,2017,Oct,Alaska,totalnonfarm,327.7,,
2017-10-01,2017,Oct,Alaska,totalprivate,247.2,34.7,29.43
2017-10-01,2017,Oct,Arizona,leisurehospitality,322.4,25.9,15.05
2017-10-01,2017,Oct,Arizona,manufacturing,167.4,39.8,24.12
2017-10-01,2017,Oct,Arizona,retailtrade,324.8,,
2017-10-01,2017,Oct,Arizona,totalnonfarm,2798.3,,
2017-10-01,2017,Oct,Arizona,totalprivate,2384.7,35.3,25.66
2017-10-01,2017,Oct,Arkansas,leisurehospitality,117.4,25.7,12.11
2017-10-01,2017,Oct,Arkansas,manufacturing,158.3,42.0,19.81
2017-10-01,2017,Oct,Arkansas,retailtrade,140.1,,
2017-10-01,2017,Oct,Arkansas,totalnonfarm,1254.7,,
2017-10-01,2017,Oct,Arkansas,totalprivate,1042.7,35.3,20.72
2017-10-01,2017,Oct,California,leisurehospitality,1965.1,26.8,17.89
2017-10-01,2017,Oct,California,manufacturing,1286.3,40.2,31.48
2017-10-01,2017,Oct,California,retailtrade,1671.8,,
2017-10-01,2017,Oct,California,totalnonfarm,16932.5,,
2017-10-01,2017,Oct,California,totalprivate,14368.4,35.1,30.69
2017-10-01,2017,Oct,Colorado,leisurehospitality,335.3,25.6,18.34
2017-10-01,2017,Oct,Colorado,manufacturing,145.1,39.9,30.89
2017-10-01,2017,Oct,Colorado,retailtrade,271.7,,
2017-10-01,2017,Oct,Colorado,totalnonfarm,2679.7,,
2017-10-01,2017,Oct,Colorado,totalprivate,2239.7,33.9,27.95
2017-10-01,2017,Oct,Connecticut,leisurehospitality,156.7,26.1,17.31
2017-10-01,2017,Oct,Connecticut,manufacturing,159.2,40.6,31.81
2017-10-01,2017,Oct,Connecticut,retailtrade,182.7,,
2017-10-01,2017,Oct,Connecticut,totalnonfarm,1694.8,,
2017-10-01,2017,Oct,Connecticut,totalprivate,1457.4,34.1,31.47
2017-10-01,2017,Oct,DC,leisurehospitality,78.9,27.2,20.6
2017-10-01,2017,Oct,DC,manufacturing,1.3,,
2017-10-01,2017,Oct,DC,retailtrade,23.3,,
2017-10-01,2017,Oct,DC,totalnonfarm,787.1,,
2017-10-01,2017,Oct,DC,totalprivate,547.8,36.0,42.0
2017-10-01,2017,Oct,Delaware,leisurehospitality,50.7,23.7,14.69
2017-10-01,2017,Oct,Delaware,manufacturing,26.2,40.4,24.11
2017-10-01,2017,Oct,Delaware,retailtrade,53.4,,
2017-10-01,2017,Oct,Delaware,totalnonfarm,454.7,,
2017-10-01,2017,Oct,Delaware,totalprivate,390.0,32.9,26.82
2017-10-01,2017,Oct,Florida,leisurehospitality,1208.7,28.1,15.45
2017-10-01,2017,Oct,Florida,manufacturing,366.8,42.6,25.49
2017-10-01,2017,Oct,Florida,retailtrade,1093.6,,
2017-10-01,2017,Oct,Florida,totalnonfarm,8633.0,,
2017-10-01,2017,Oct,Florida,totalprivate,7526.7,35.1,24.11
2017-10-01,2017,Oct,Georgia,leisurehospitality,487.0,26.7,13.13
2017-10-01,2017,Oct,Georgia,manufacturing,398.8,41.7,23.43
2017-10-01,2017,Oct,Georgia,retailtrade,494.4,,
2017-10-01,2017,Oct,Georgia,totalnonfarm,4490.2,,
2017-10-01,2017,Oct,Georgia,totalprivate,3804.5,35.2,25.87
2017-10-01,2017,Oct,Hawaii,leisurehospitality,128.4,29.8,20.9
2017-10-01,2017,Oct,Hawaii,manufacturing,14.8,37.2,22.74
2017-10-01,2017,Oct,Hawaii,retailtrade,72.0,,
2017-10-01,2017,Oct,Hawaii,totalnonfarm,656.7,,
2017-10-01,2017,Oct,Hawaii,totalprivate,531.3,33.6,26.71
2017-10-01,2017,Oct,Idaho,leisurehospitality,76.2,24.5,13.01
2017-10-01,2017,Oct,Idaho,manufacturing,68.4,41.6,22.29
2017-10-01,2017,Oct,Idaho,retailtrade,86.1,,
2017-10-01,2017,Oct,Idaho,totalnonfarm,720.0,,
2017-10-01,2017,Oct,Idaho,totalprivate,596.3,34.8,22.49
2017-10-01,2017,Oct,Illinois,leisurehospitality,613.7,26.1,15.48
2017-10-01,2017,Oct,Illinois,manufacturing,581.0,41.4,25.69
2017-10-01,2017,Oct,Illinois,retailtrade,602.6,,
2017-10-01,2017,Oct,Illinois,totalnonfarm,6069.7,,
2017-10-01,2017,Oct,Illinois,totalprivate,5251.1,34.5,27.1
2017-10-01,2017,Oct,Indiana,leisurehospitality,309.9,25.4,14.35
2017-10-01,2017,Oct,Indiana,manufacturing,535.3,42.0,26.16
2017-10-01,2017,Oct,Indiana,retailtrade,321.7,,
2017-10-01,2017,Oct,Indiana,totalnonfarm,3115.0,,
2017-10-01,2017,Oct,Indiana,totalprivate,2684.7,35.5,24.77
2017-10-01,2017,Oct,Iowa,leisurehospitality,143.6,24.2,13.05
2017-10-01,2017,Oct,Iowa,manufacturing,218.1,41.2,23.99
2017-10-01,2017,Oct,Iowa,retailtrade,180.9,,
2017-10-01,2017,Oct,Iowa,totalnonfarm,1573.9,,
2017-10-01,2017,Oct,Iowa,totalprivate,1313.7,34.6,23.34
2017-10-01,2017,Oct,Kansas,leisurehospitality,128.4,24.4,12.39
2017-10-01,2017,Oct,Kansas,manufacturing,164.1,42.1,22.94
2017-10-01,2017,Oct,Kansas,retailtrade,146.8,,
2017-10-01,2017,Oct,Kansas,totalnonfarm,1406.3,,
2017-10-01,2017,Oct,Kansas,totalprivate,1150.4,34.4,23.46
2017-10-01,2017,Oct,Kentucky,leisurehospitality,197.7,26.4,12.44
2017-10-01,2017,Oct,Kentucky,manufacturing,250.2,41.4,22.04
2017-10-01,2017,Oct,Kentucky,retailtrade,214.7,,
2017-10-01,2017,Oct,Kentucky,totalnonfarm,1926.8,,
2017-10-01,2017,Oct,Kentucky,totalprivate,1610.8,35.3,21.82
2017-10-01,2017,Oct,Louisiana,leisurehospitality,234.5,27.3,13.35
2017-10-01,2017,Oct,Louisiana,manufacturing,134.5,43.2,26.29
2017-10-01,2017,Oct,Louisiana,retailtrade,230.0,,
2017-10-01,2017,Oct,Louisiana,totalnonfarm,1974.0,,
2017-10-01,2017,Oct,Louisiana,totalprivate,1643.9,35.9,23.14
2017-10-01,2017,Oct,Maine,leisurehospitality,67.9,26.5,15.82
2017-10-01,2017,Oct,Maine,manufacturing,51.3,41.1,24.76
2017-10-01,2017,Oct,Maine,retailtrade,81.2,,
2017-10-01,2017,Oct,Maine,totalnonfarm,624.1,,
2017-10-01,2017,Oct,Maine,totalprivate,524.9,34.2,23.39
2017-10-01,2017,Oct,Maryland,leisurehospitality,280.2,25.7,15.31
2017-10-01,2017,Oct,Maryland,manufacturing,108.5,42.0,28.05
2017-10-01,2017,Oct,Maryland,retailtrade,286.7,,
2017-10-01,2017,Oct,Maryland,totalnonfarm,2751.7,,
2017-10-01,2017,Oct,Maryland,totalprivate,2248.1,34.6,29.23
2017-10-01,2017,Oct,Massachusetts,leisurehospitality,369.8,25.4,17.71
2017-10-01,2017,Oct,Massachusetts,manufacturing,242.9,40.4,32.58
2017-10-01,2017,Oct,Massachusetts,retailtrade,356.3,,
2017-10-01,2017,Oct,Massachusetts,totalnonfarm,3626.1,,
2017-10-01,2017,Oct,Massachusetts,totalprivate,3172.4,33.7,32.08
2017-10-01,2017,Oct,Michigan,leisurehospitality,432.7,24.5,14.18
2017-10-01,2017,Oct,Michigan,manufacturing,618.7,42.8,25.39
2017-10-01,2017,Oct,Michigan,retailtrade,474.1,,
2017-10-01,2017,Oct,Michigan,totalnonfarm,4383.8,,
2017-10-01,2017,Oct,Michigan,totalprivate,3779.3,34.7,24.79
2017-10-01,2017,Oct,Minnesota,leisurehospitality,270.7,22.5,16.82
2017-10-01,2017,Oct,Minnesota,manufacturing,319.0,39.6,26.78
2017-10-01,2017,Oct,Minnesota,retailtrade,297.9,,
2017-10-01,2017,Oct,Minnesota,totalnonfarm,2942.9,,
2017-10-01,2017,Oct,Minnesota,totalprivate,2516.6,34.4,28.77
2017-10-01,2017,Oct,Mississippi,leisurehospitality,134.8,27.1,12.41
2017-10-01,2017,Oct,Mississippi,manufacturing,144.1,41.5,23.12
2017-10-01,2017,Oct,Mississippi,retailtrade,140.2,,
2017-10-01,2017,Oct,Mississippi,totalnonfarm,1152.3,,
2017-10-01,2017,Oct,Mississippi,totalprivate,909.9,35.1,20.75
2017-10-01,2017,Oct,Missouri,leisurehospitality,304.6,25.3,14.21
2017-10-01,2017,Oct,Missouri,manufacturing,264.8,42.1,26.82
2017-10-01,2017,Oct,Missouri,retailtrade,313.4,,
2017-10-01,2017,Oct,Missouri,totalnonfarm,2877.1,,
2017-10-01,2017,Oct,Missouri,totalprivate,2444.1,33.8,24.26
2017-10-01,2017,Oct,Montana,leisurehospitality,65.0,24.2,14.43
2017-10-01,2017,Oct,Montana,manufacturing,20.1,,
2017-10-01,2017,Oct,Montana,retailtrade,58.8,,
2017-10-01,2017,Oct,Montana,totalnonfarm,473.7,,
2017-10-01,2017,Oct,Montana,totalprivate,382.4,33.5,23.31
2017-10-01,2017,Oct,Nebraska,leisurehospitality,91.8,23.2,13.45
2017-10-01,2017,Oct,Nebraska,manufacturing,98.9,41.4,23.04
