Date,State,Sector,employment,employment-population ratio,labor force,labor force participation rate,unemployment,unemployment rate
2017-08-01,Idaho,aggregate,817769.0,62.1,843971.0,64.1,26202.0,3.1
2017-08-01,Illinois,aggregate,6233762.0,61.4,6558898.0,64.7,325136.0,5.0
2017-08-01,Indiana,aggregate,3220049.0,62.1,3338006.0,64.4,117957.0,3.5
2017-08-01,Iowa,aggregate,1641271.0,66.7,1693072.0,68.8,51801.0,3.1
2017-08-01,Jersey,new,4407512.0,60.6,4619239.0,63.5,211727.0,4.6
2017-08-01,Kansas,aggregate,1438552.0,64.7,1492235.0,67.1,53683.0,3.6
2017-08-01,Kentucky,aggregate,1952608.0,56.0,2049092.0,58.8,96484.0,4.7
2017-08-01,Louisiana,aggregate,1998933.0,55.8,2101344.0,58.7,102411.0,4.9
2017-08-01,Maine,aggregate,678679.0,61.4,702837.0,63.6,24158.0,3.4
2017-08-01,Maryland,aggregate,3127632.0,65.1,3258590.0,67.9,130958.0,4.0
2017-08-01,Massachusetts,aggregate,3594042.0,63.5,3736954.0,66.1,142912.0,3.8
2017-08-01,Michigan,aggregate,4692802.0,58.7,4918844.0,61.5,226042.0,4.6
2017-08-01,Minnesota,aggregate,2967301.0,67.8,3070821.0,70.1,103520.0,3.4
2017-08-01,Mississippi,aggregate,1206016.0,52.8,1271029.0,55.7,65013.0,5.1
2017-08-01,Missouri,aggregate,2940131.0,61.6,3051527.0,64.0,111396.0,3.7
2017-08-01,Montana,aggregate,508743.0,60.8,530354.0,63.4,21611.0,4.1
2017-08-01,Nebraska,aggregate,993730.0,67.5,1023753.0,69.5,30023.0,2.9
2017-08-01,Nevada,aggregate,1381819.0,59.7,1453361.0,62.7,71542.0,4.9
2017-08-01,NewHampshire,aggregate,737453.0,66.3,758410.0,68.1,20957.0,2.8
2017-08-01,NewMexico,aggregate,889544.0,54.5,945445.0,57.9,55901.0,5.9
2017-08-01,NewYork,aggregate,9403019.0,58.1,9865075.0,60.9,462056.0,4.7
2017-08-01,NorthCarolina,aggregate,4657816.0,58.8,4875697.0,61.5,217881.0,4.5
2017-08-01,NorthDakota,aggregate,403623.0,68.8,413993.0,70.6,10370.0,2.5
2017-08-01,Ohio,aggregate,5545257.0,60.1,5832815.0,63.2,287558.0,4.9
2017-08-01,Oklahoma,aggregate,1754860.0,58.9,1827186.0,61.3,72326.0,4.0
2017-08-01,Oregon,aggregate,1999824.0,60.0,2085667.0,62.6,85843.0,4.1
2017-08-01,Pennsylvania,aggregate,6170929.0,59.5,6487659.0,62.6,316730.0,4.9
2017-08-01,RhodeIsland,aggregate,543568.0,61.6,568918.0,64.5,25350.0,4.5
2017-08-01,SouthCarolina,aggregate,2172555.0,55.8,2267455.0,58.2,94900.0,4.2
2017-08-01,SouthDakota,aggregate,443144.0,67.3,456969.0,69.4,13825.0,3.0
2017-08-01,Tennessee,aggregate,3087732.0,58.5,3197704.0,60.5,109972.0,3.4
2017-08-01,Texas,aggregate,12938258.0,61.1,13500768.0,63.8,562510.0,4.2
2017-08-01,Utah,aggregate,1512774.0,66.8,1561846.0,68.9,49072.0,3.1
2017-08-01,Vermont,aggregate,344285.0,65.2,354420.0,67.2,10135.0,2.9
2017-08-01,Virginia,aggregate,4184267.0,63.2,4335627.0,65.5,151360.0,3.5
2017-08-01,Washington,aggregate,3576913.0,61.0,3751207.0,64.0,174294.0,4.6
2017-08-01,WestVirginia,aggregate,744187.0,50.9,784909.0,53.7,40722.0,5.2
2017-08-01,Wisconsin,aggregate,3045026.0,65.9,3147461.0,68.2,102435.0,3.3
2017-08-01,Wyoming,aggregate,281410.0,63.2,293730.0,66.0,12320.0,4.2
2017-09-01,Alabama,aggregate,2116974.0,54.5,2207624.0,56.8,90650.0,4.1
2017-09-01,Alaska,aggregate,335460.0,61.4,359319.0,65.8,23859.0,6.6
2017-09-01,Arizona,aggregate,3099094.0,57.7,3256460.0,60.6,157366.0,4.8
2017-09-01,Arkansas,aggregate,1292023.0,55.9,1342538.0,58.1,50515.0,3.8
2017-09-01,California,aggregate,18335505.0,59.4,19237249.0,62.3,901744.0,4.7
2017-09-01,Colorado,aggregate,2909938.0,66.2,2992312.0,68.1,82374.0,2.8
2017-09-01,Connecticut,aggregate,1829212.0,63.0,1912320.0,65.9,83108.0,4.3
2017-09-01,DC,aggregate,371180.0,66.3,395016.0,70.6,23836.0,6.0
2017-09-01,Delaware,aggregate,456788.0,59.7,477373.0,62.4,20585.0,4.3
2017-09-01,Florida,aggregate,9576373.0,56.8,9990253.0,59.3,413880.0,4.1
2017-09-01,Georgia,aggregate,4879948.0,61.0,5113741.0,63.9,233793.0,4.6
2017-09-01,Hawaii,aggregate,680466.0,60.6,694382.0,61.8,13916.0,2.0
2017-09-01,Idaho,aggregate,819647.0,62.1,846071.0,64.1,26424.0,3.1
2017-09-01,Illinois,aggregate,6235808.0,61.5,6558492.0,64.6,322684.0,4.9
2017-09-01,Indiana,aggregate,3220211.0,62.1,3337967.0,64.3,117756.0,3.5
2017-09-01,Iowa,aggregate,1640300.0,66.6,1691448.0,68.7,51148.0,3.0
2017-09-01,Jersey,new,4400750.0,60.4,4613608.0,63.4,212858.0,4.6
2017-09-01,Kansas,aggregate,1437460.0,64.6,1490502.0,67.0,53042.0,3.6
2017-09-01,Kentucky,aggregate,1953321.0,56.0,2047586.0,58.7,94265.0,4.6
2017-09-01,Louisiana,aggregate,2000360.0,55.8,2101001.0,58.6,100641.0,4.8
2017-09-01,Maine,aggregate,678193.0,61.3,702059.0,63.5,23866.0,3.4
2017-09-01,Maryland,aggregate,3126844.0,65.1,3259199.0,67.8,132355.0,4.1
2017-09-01,Massachusetts,aggregate,3597776.0,63.5,3740095.0,66.1,142319.0,3.8
2017-09-01,Michigan,aggregate,4690747.0,58.6,4921634.0,61.5,230887.0,4.7
2017-09-01,Minnesota,aggregate,2967722.0,67.7,3069623.0,70.0,101901.0,3.3
2017-09-01,Mississippi,aggregate,1205152.0,52.8,1269051.0,55.6,63899.0,5.0
2017-09-01,Missouri,aggregate,2938286.0,61.6,3049359.0,63.9,111073.0,3.6
2017-09-01,Montana,aggregate,508565.0,60.7,530194.0,63.3,21629.0,4.1
2017-09-01,Nebraska,aggregate,993669.0,67.4,1023897.0,69.5,30228.0,3.0
2017-09-01,Nevada,aggregate,1385488.0,59.7,1456885.0,62.8,71397.0,4.9
2017-09-01,NewHampshire,aggregate,737198.0,66.2,758258.0,68.1,21060.0,2.8
2017-09-01,NewMexico,aggregate,889352.0,54.5,944028.0,57.8,54676.0,5.8
2017-09-01,NewYork,aggregate,9394183.0,58.0,9855369.0,60.8,461186.0,4.7
2017-09-01,NorthCarolina,aggregate,4661948.0,58.7,4879411.0,61.5,217463.0,4.5
2017-09-01,NorthDakota,aggregate,402863.0,68.7,413394.0,70.5,10531.0,2.5
2017-09-01,Ohio,aggregate,5544362.0,60.0,5829158.0,63.1,284796.0,4.9
2017-09-01,Oklahoma,aggregate,1756631.0,58.9,1828537.0,61.3,71906.0,3.9
2017-09-01,Oregon,aggregate,1998456.0,59.9,2084965.0,62.5,86509.0,4.1
2017-09-01,Pennsylvania,aggregate,6166018.0,59.5,6482632.0,62.5,316614.0,4.9
2017-09-01,RhodeIsland,aggregate,543502.0,61.6,569071.0,64.5,25569.0,4.5
2017-09-01,SouthCarolina,aggregate,2171143.0,55.7,2266486.0,58.1,95343.0,4.2
2017-09-01,SouthDakota,aggregate,443092.0,67.3,456923.0,69.4,13831.0,3.0
2017-09-01,Tennessee,aggregate,3091822.0,58.5,3201719.0,60.6,109897.0,3.4
2017-09-01,Texas,aggregate,12956752.0,61.1,13513740.0,63.7,556988.0,4.1
2017-09-01,Utah,aggregate,1514568.0,66.7,1563453.0,68.9,48885.0,3.1
2017-09-01,Vermont,aggregate,344162.0,65.2,354302.0,67.1,10140.0,2.9
2017-09-01,Virginia,aggregate,4185403.0,63.2,4336048.0,65.5,150645.0,3.5
2017-09-01,Washington,aggregate,3579485.0,61.0,3754323.0,63.9,174838.0,4.7
2017-09-01,WestVirginia,aggregate,744304.0,50.9,785534.0,53.8,41230.0,5.2
2017-09-01,Wisconsin,aggregate,3043943.0,65.9,3145226.0,68.1,101283.0,3.2
2017-09-01,Wyoming,aggregate,281030.0,63.1,293440.0,65.9,12410.0,4.2
2017-10-01,Alabama,aggregate,2118356.0,54.5,2207465.0,56.8,89109.0,4.0
2017-10-01,Alaska,aggregate,334824.0,61.3,358592.0,65.7,23768.0,6.6
2017-10-01,Arizona,aggregate,3102961.0,57.7,3261088.0,60.6,158127.0,4.8
2017-10-01,Arkansas,aggregate,1290667.0,55.8,1341423.0,58.0,50756.0,3.8
2017-10-01,California,aggregate,18341328.0,59.4,19228301.0,62.2,886973.0,4.6
2017-10-01,Colorado,aggregate,2913921.0,66.2,2997994.0,68.1,84073.0,2.8
2017-10-01,Connecticut,aggregate,1826621.0,62.9,1909315.0,65.7,82694.0,4.3
2017-10-01,DC,aggregate,371351.0,66.3,394951.0,70.5,23600.0,6.0
2017-10-01,Delaware,aggregate,457132.0,59.6,477521.0,62.3,20389.0,4.3
2017-10-01,Florida,aggregate,9582834.0,56.8,9992561.0,59.2,409727.0,4.1
2017-10-01,Georgia,aggregate,4883904.0,61.0,5114280.0,63.8,230376.0,4.5
2017-10-01,Hawaii,aggregate,679660.0,60.4,693299.0,61.7,13639.0,2.0
2017-10-01,Idaho,aggregate,821335.0,62.1,847840.0,64.1,26505.0,3.1
2017-10-01,Illinois,aggregate,6238406.0,61.5,6556880.0,64.6,318474.0,4.9
2017-10-01,Indiana,aggregate,3221467.0,62.0,3337543.0,64.3,116076.0,3.5
2017-10-01,Iowa,aggregate,1639620.0,66.6,1689899.0,68.6,50279.0,3.0
2017-10-01,Jersey,new,4394376.0,60.3,4606841.0,63.2,212465.0,4.6
2017-10-01,Kansas,aggregate,1435980.0,64.5,1488379.0,66.8,52399.0,3.5
2017-10-01,Kentucky,aggregate,1953757.0,56.0,2045582.0,58.7,91825.0,4.5
2017-10-01,Louisiana,aggregate,2001407.0,55.9,2100649.0,58.6,99242.0,4.7
2017-10-01,Maine,aggregate,677627.0,61.2,700989.0,63.3,23362.0,3.3
2017-10-01,Maryland,aggregate,3125149.0,65.0,3258782.0,67.8,133633.0,4.1
2017-10-01,Massachusetts,aggregate,3602418.0,63.6,3743965.0,66.1,141547.0,3.8
2017-10-01,Michigan,aggregate,4688890.0,58.6,4921385.0,61.5,232495.0,4.7
2017-10-01,Minnesota,aggregate,2967904.0,67.7,3067975.0,70.0,100071.0,3.3
2017-10-01,Mississippi,aggregate,1204884.0,52.8,1267802.0,55.5,62918.0,5.0
2017-10-01,Missouri,aggregate,2935747.0,61.5,3046490.0,63.8,110743.0,3.6
2017-10-01,Montana,aggregate,508462.0,60.7,530057.0,63.2,21595.0,4.1
2017-10-01,Nebraska,aggregate,993513.0,67.3,1023841.0,69.4,30328.0,3.0
2017-10-01,Nevada,aggregate,1389018.0,59.7,1460220.0,62.8,71202.0,4.9
2017-10-01,NewHampshire,aggregate,737199.0,66.2,758293.0,68.0,21094.0,2.8
2017-10-01,NewMexico,aggregate,889348.0,54.4,942756.0,57.7,53408.0,5.7
2017-10-01,NewYork,aggregate,9382584.0,57.9,9841071.0,60.7,458487.0,4.7
2017-10-01,NorthCarolina,aggregate,4663602.0,58.7,4879643.0,61.4,216041.0,4.4
2017-10-01,NorthDakota,aggregate,402253.0,68.5,412936.0,70.3,10683.0,2.6
2017-10-01,Ohio,aggregate,5540886.0,60.0,5820642.0,63.0,279756.0,4.8
2017-10-01,Oklahoma,aggregate,1758109.0,59.0,1829311.0,61.3,71202.0,3.9
2017-10-01,Oregon,aggregate,1997077.0,59.8,2083825.0,62.4,86748.0,4.2
2017-10-01,Pennsylvania,aggregate,6162427.0,59.4,6478938.0,62.5,316511.0,4.9
2017-10-01,RhodeIsland,aggregate,543422.0,61.5,569153.0,64.5,25731.0,4.5
2017-10-01,SouthCarolina,aggregate,2169807.0,55.6,2264971.0,58.0,95164.0,4.2
2017-10-01,SouthDakota,aggregate,442936.0,67.2,456694.0,69.3,13758.0,3.0
2017-10-01,Tennessee,aggregate,3093705.0,58.5,3204205.0,60.5,110500.0,3.4
2017-10-01,Texas,aggregate,12975640.0,61.1,13529038.0,63.7,553398.0,4.1
2017-10-01,Utah,aggregate,1516080.0,66.7,1564691.0,68.8,48611.0,3.1
2017-10-01,Vermont,aggregate,344034.0,65.1,354172.0,67.1,10138.0,2.9
2017-10-01,Virginia,aggregate,4186249.0,63.1,4336283.0,65.4,150034.0,3.5
2017-10-01,Washington,aggregate,3581595.0,60.9,3756362.0,63.9,174767.0,4.7
2017-10-01,WestVirginia,aggregate,744136.0,51.0,785741.0,53.8,41605.0,5.3
2017-10-01,Wisconsin,aggregate,3043013.0,65.8,3142143.0,68.0,99130.0,3.2
2017-10-01,Wyoming,aggregate,280618.0,63.0,293078.0,65.8,12460.0,4.3
2017-11-01,Alabama,aggregate,2120334.0,54.5,2208532.0,56.8,88198.0,4.0
2017-11-01,Alaska,aggregate,334203.0,61.2,357832.0,65.6,23629.0,6.6
2017-11-01,Arizona,aggregate,3107338.0,57.7,3266467.0,60.6,159129.0,4.9
2017-11-01,Arkansas,aggregate,1289264.0,55.8,1340197.0,58.0,50933.0,3.8
2017-11-01,California,aggregate,18346796.0,59.4,19218639.0,62.2,871843.0,4.5
2017-11-01,Colorado,aggregate,2917765.0,66.2,3003144.0,68.1,85379.0,2.8
2017-11-01,Connecticut,aggregate,1824891.0,62.8,1907135.0,65.6,82244.0,4.3
2017-11-01,DC,aggregate,371569.0,66.3,395001.0,70.5,23432.0,5.9
2017-11-01,Delaware,aggregate,457417.0,59.6,477579.0,62.3,20162.0,4.2
2017-11-01,Florida,aggregate,9592692.0,56.8,9997986.0,59.2,405294.0,4.1
2017-11-01,Georgia,aggregate,4886108.0,60.9,5113165.0,63.7,227057.0,4.4
2017-11-01,Hawaii,aggregate,679010.0,60.4,692653.0,61.6,13643.0,2.0
2017-11-01,Idaho,aggregate,822893.0,62.1,849291.0,64.1,26398.0,3.1
2017-11-01,Illinois,aggregate,6241805.0,61.5,6554599.0,64.6,312794.0,4.8
2017-11-01,Indiana,aggregate,3224313.0,62.1,3338026.0,64.2,113713.0,3.4
2017-11-01,Iowa,aggregate,1639458.0,66.5,1688795.0,68.5,49337.0,2.9
2017-11-01,Jersey,new,4388931.0,60.2,4599881.0,63.1,210950.0,4.6
2017-11-01,Kansas,aggregate,1434554.0,64.4,1486470.0,66.7,51916.0,3.5
2017-11-01,Kentucky,aggregate,1953967.0,56.0,2043535.0,58.6,89568.0,4.4
2017-11-01,Louisiana,aggregate,2002322.0,55.9,2100733.0,58.6,98411.0,4.7
2017-11-01,Maine,aggregate,677066.0,61.1,699785.0,63.2,22719.0,3.2
2017-11-01,Maryland,aggregate,3123271.0,65.0,3257766.0,67.8,134495.0,4.1
2017-11-01,Massachusetts,aggregate,3608517.0,63.7,3749313.0,66.1,140796.0,3.8
2017-11-01,Michigan,aggregate,4688415.0,58.6,4919605.0,61.4,231190.0,4.7
2017-11-01,Minnesota,aggregate,2967801.0,67.6,3066127.0,69.9,98326.0,3.2
2017-11-01,Mississippi,aggregate,1204402.0,52.8,1266613.0,55.5,62211.0,4.9
2017-11-01,Missouri,aggregate,2933328.0,61.4,3043622.0,63.8,110294.0,3.6
2017-11-01,Montana,aggregate,508499.0,60.6,529992.0,63.2,21493.0,4.1
2017-11-01,Nebraska,aggregate,993495.0,67.3,1023864.0,69.4,30369.0,3.0
2017-11-01,Nevada,aggregate,1392574.0,59.8,1463526.0,62.8,70952.0,4.8
2017-11-01,NewHampshire,aggregate,737528.0,66.1,758611.0,68.0,21083.0,2.8
2017-11-01,NewMexico,aggregate,889650.0,54.4,941750.0,57.6,52100.0,5.5
2017-11-01,NewYork,aggregate,9370253.0,57.8,9825046.0,60.6,454793.0,4.6
2017-11-01,NorthCarolina,aggregate,4663855.0,58.6,4877590.0,61.3,213735.0,4.4
2017-11-01,NorthDakota,aggregate,401840.0,68.4,412665.0,70.3,10825.0,2.6
2017-11-01,Ohio,aggregate,5535448.0,59.9,5809489.0,62.8,274041.0,4.7
2017-11-01,Oklahoma,aggregate,1759464.0,59.0,1829780.0,61.3,70316.0,3.8
2017-11-01,Oregon,aggregate,1995796.0,59.7,2082386.0,62.3,86590.0,4.2
2017-11-01,Pennsylvania,aggregate,6160092.0,59.4,6476072.0,62.4,315980.0,4.9
2017-11-01,RhodeIsland,aggregate,543396.0,61.5,569205.0,64.4,25809.0,4.5
2017-11-01,SouthCarolina,aggregate,2169220.0,55.5,2263175.0,57.9,93955.0,4.2
2017-11-01,SouthDakota,aggregate,442795.0,67.2,456452.0,69.2,13657.0,3.0
2017-11-01,Tennessee,aggregate,3094526.0,58.4,3205969.0,60.5,111443.0,3.5
2017-11-01,Texas,aggregate,12994965.0,61.1,13546877.0,63.7,551912.0,4.1
2017-11-01,Utah,aggregate,1517480.0,66.6,1565804.0,68.7,48324.0,3.1
2017-11-01,Vermont,aggregate,343929.0,65.1,354051.0,67.0,10122.0,2.9
2017-11-01,Virginia,aggregate,4187612.0,63.1,4336807.0,65.4,149195.0,3.4
2017-11-01,Washington,aggregate,3584149.0,60.9,3758494.0,63.8,174345.0,4.6
2017-11-01,WestVirginia,aggregate,743762.0,51.0,785656.0,53.8,41894.0,5.3
2017-11-01,Wisconsin,aggregate,3042341.0,65.8,3139070.0,67.9,96729.0,3.1
2017-11-01,Wyoming,aggregate,280233.0,62.9,292689.0,65.7,12456.0,4.3
2017-12-01,Alabama,aggregate,2122936.0,54.6,2210701.0,56.8,87765.0,4.0
2017-12-01,Alaska,aggregate,333697.0,61.1,357103.0,65.4,23406.0,6.6
2017-12-01,Arizona,aggregate,3113373.0,57.7,3273052.0,60.7,159679.0,4.9
2017-12-01,Arkansas,aggregate,1288255.0,55.7,1339224.0,57.9,50969.0,3.8
2017-12-01,California,aggregate,18357229.0,59.4,19214570.0,62.1,857341.0,4.5
2017-12-01,Colorado,aggregate,2922501.0,66.2,3008759.0,68.2,86258.0,2.9
2017-12-01,Connecticut,aggregate,1824544.0,62.8,1906047.0,65.6,81503.0,4.3
2017-12-01,DC,aggregate,371936.0,66.3,395250.0,70.5,23314.0,5.9
2017-12-01,Delaware,aggregate,457840.0,59.6,477707.0,62.2,19867.0,4.2
2017-12-01,Florida,aggregate,9607017.0,56.8,10007150.0,59.1,400133.0,4.0
2017-12-01,Georgia,aggregate,4887940.0,60.9,5111412.0,63.7,223472.0,4.4
2017-12-01,Hawaii,aggregate,678766.0,60.3,692634.0,61.6,13868.0,2.0
2017-12-01,Idaho,aggregate,824545.0,62.1,850626.0,64.0,26081.0,3.1
2017-12-01,Illinois,aggregate,6246895.0,61.6,6552397.0,64.6,305502.0,4.7
2017-12-01,Indiana,aggregate,3229529.0,62.1,3341073.0,64.3,111544.0,3.3
2017-12-01,Iowa,aggregate,1640345.0,66.5,1688678.0,68.5,48333.0,2.9
2017-12-01,Jersey,new,4385709.0,60.1,4593657.0,63.0,207948.0,4.5
2017-12-01,Kansas,aggregate,1433981.0,64.4,1485497.0,66.7,51516.0,3.5
2017-12-01,Kentucky,aggregate,1954328.0,56.0,2042076.0,58.5,87748.0,4.3
2017-12-01,Louisiana,aggregate,2003667.0,55.9,2101751.0,58.7,98084.0,4.7
2017-12-01,Maine,aggregate,676786.0,61.1,698782.0,63.1,21996.0,3.1
2017-12-01,Maryland,aggregate,3122568.0,64.9,3256935.0,67.7,134367.0,4.1
2017-12-01,Massachusetts,aggregate,3617581.0,63.8,3757459.0,66.2,139878.0,3.7
2017-12-01,Michigan,aggregate,4691040.0,58.6,4918650.0,61.4,227610.0,4.6
2017-12-01,Minnesota,aggregate,2968072.0,67.6,3064718.0,69.8,96646.0,3.2
2017-12-01,Mississippi,aggregate,1204242.0,52.8,1266035.0,55.5,61793.0,4.9
2017-12-01,Missouri,aggregate,2932298.0,61.4,3041674.0,63.7,109376.0,3.6
2017-12-01,Montana,aggregate,508796.0,60.6,530058.0,63.1,21262.0,4.0
2017-12-01,Nebraska,aggregate,993978.0,67.3,1024266.0,69.4,30288.0,3.0
2017-12-01,Nevada,aggregate,1396626.0,59.9,1467126.0,62.9,70500.0,4.8
2017-12-01,NewHampshire,aggregate,738340.0,66.2,759358.0,68.1,21018.0,2.8
2017-12-01,NewMexico,aggregate,890480.0,54.5,941150.0,57.6,50670.0,5.4
2017-12-01,NewYork,aggregate,9361966.0,57.7,9810886.0,60.5,448920.0,4.6
2017-12-01,NorthCarolina,aggregate,4665504.0,58.6,4875928.0,61.2,210424.0,4.3
2017-12-01,NorthDakota,aggregate,401654.0,68.4,412576.0,70.2,10922.0,2.6
2017-12-01,Ohio,aggregate,5530246.0,59.8,5799019.0,62.7,268773.0,4.6
2017-12-01,Oklahoma,aggregate,1761160.0,59.0,1830382.0,61.4,69222.0,3.8
2017-12-01,Oregon,aggregate,1994796.0,59.6,2080849.0,62.2,86053.0,4.1
2017-12-01,Pennsylvania,aggregate,6160795.0,59.4,6474865.0,62.4,314070.0,4.9
2017-12-01,RhodeIsland,aggregate,543668.0,61.5,569398.0,64.4,25730.0,4.5
2017-12-01,SouthCarolina,aggregate,2170371.0,55.5,2261625.0,57.8,91254.0,4.0
2017-12-01,SouthDakota,aggregate,442860.0,67.1,456396.0,69.2,13536.0,3.0
2017-12-01,Tennessee,aggregate,3095960.0,58.4,3208324.0,60.5,112364.0,3.5
2017-12-01,Texas,aggregate,13017098.0,61.2,13568610.0,63.8,551512.0,4.1
2017-12-01,Utah,aggregate,1519268.0,66.5,1567240.0,68.6,47972.0,3.1
2017-12-01,Vermont,aggregate,343953.0,65.1,354016.0,67.0,10063.0,2.8
2017-12-01,Virginia,aggregate,4190826.0,63.2,4338678.0,65.4,147852.0,3.4
2017-12-01,Washington,aggregate,3588913.0,60.9,3762487.0,63.8,173574.0,4.6
2017-12-01,WestVirginia,aggregate,743600.0,51.0,785676.0,53.9,42076.0,5.4
2017-12-01,Wisconsin,aggregate,3042204.0,65.7,3136815.0,67.8,94611.0,3.0
2017-12-01,Wyoming,aggregate,279991.0,62.9,292378.0,65.7,12387.0,4.2
2018-01-01,Alabama,aggregate,2126765.0,54.7,2214527.0,56.9,87762.0,4.0
2018-01-01,Alaska,aggregate,333399.0,61.1,356498.0,65.3,23099.0,6.5
2018-01-01,Arizona,aggregate,3121522.0,57.8,3281017.0,60.7,159495.0,4.9
2018-01-01,Arkansas,aggregate,1287906.0,55.7,1338772.0,57.9,50866.0,3.8
2018-01-01,California,aggregate,18376536.0,59.4,19222096.0,62.1,845560.0,4.4
2018-01-01,Colorado,aggregate,2928961.0,66.3,3015824.0,68.2,86863.0,2.9
2018-01-01,Connecticut,aggregate,1825828.0,62.8,1906315.0,65.6,80487.0,4.2
2018-01-01,DC,aggregate,372482.0,66.4,395730.0,70.6,23248.0,5.9
2018-01-01,Delaware,aggregate,458620.0,59.7,478139.0,62.2,19519.0,4.1
2018-01-01,Florida,aggregate,9626161.0,56.8,10020689.0,59.2,394528.0,3.9
2018-01-01,Georgia,aggregate,4891070.0,60.9,5110825.0,63.6,219755.0,4.3
2018-01-01,Hawaii,aggregate,679023.0,60.3,693275.0,61.6,14252.0,2.1
2018-01-01,Idaho,aggregate,826507.0,62.1,852121.0,64.0,25614.0,3.0
2018-01-01,Illinois,aggregate,6253124.0,61.7,6550963.0,64.6,297839.0,4.5
2018-01-01,Indiana,aggregate,3237478.0,62.3,3347959.0,64.4,110481.0,3.3
2018-01-01,Iowa,aggregate,1642992.0,66.6,1690271.0,68.6,47279.0,2.8
2018-01-01,Jersey,new,4386416.0,60.1,4590359.0,62.9,203943.0,4.4
2018-01-01,Kansas,aggregate,1434730.0,64.4,1485942.0,66.7,51212.0,3.4
2018-01-01,Kentucky,aggregate,1955398.0,56.0,2042001.0,58.5,86603.0,4.2
2018-01-01,Louisiana,aggregate,2005560.0,56.0,2104108.0,58.7,98548.0,4.7
2018-01-01,Maine,aggregate,676986.0,61.1,698341.0,63.0,21355.0,3.1
2018-01-01,Maryland,aggregate,3124110.0,64.9,3257332.0,67.7,133222.0,4.1
2018-01-01,Massachusetts,aggregate,3630409.0,64.0,3769274.0,66.4,138865.0,3.7
2018-01-01,Michigan,aggregate,4697980.0,58.7,4920884.0,61.4,222904.0,4.5
2018-01-01,Minnesota,aggregate,2969361.0,67.6,3064496.0,69.7,95135.0,3.1
2018-01-01,Mississippi,aggregate,1204494.0,52.8,1266186.0,55.5,61692.0,4.9
2018-01-01,Missouri,aggregate,2933418.0,61.4,3041374.0,63.7,107956.0,3.5
2018-01-01,Montana,aggregate,509456.0,60.6,530392.0,63.1,20936.0,3.9
2018-01-01,Nebraska,aggregate,995183.0,67.4,1025277.0,69.4,30094.0,2.9
2018-01-01,Nevada,aggregate,1401511.0,60.0,1471357.0,62.9,69846.0,4.7
2018-01-01,NewHampshire,aggregate,739735.0,66.3,760670.0,68.1,20935.0,2.8
2018-01-01,NewMexico,aggregate,891977.0,54.5,941212.0,57.5,49235.0,5.2
2018-01-01,NewYork,aggregate,9361990.0,57.7,9803080.0,60.5,441090.0,4.5
2018-01-01,NorthCarolina,aggregate,4670755.0,58.6,4877314.0,61.2,206559.0,4.2
2018-01-01,NorthDakota,aggregate,401720.0,68.4,412653.0,70.2,10933.0,2.6
2018-01-01,Ohio,aggregate,5528236.0,59.8,5793192.0,62.6,264956.0,4.6
2018-01-01,Oklahoma,aggregate,1763627.0,59.1,1831536.0,61.4,67909.0,3.7
2018-01-01,Oregon,aggregate,1994389.0,59.6,2079631.0,62.1,85242.0,4.1
2018-01-01,Pennsylvania,aggregate,6166344.0,59.4,6476843.0,62.4,310499.0,4.8
2018-01-01,RhodeIsland,aggregate,544409.0,61.6,569855.0,64.4,25446.0,4.5
2018-01-01,SouthCarolina,aggregate,2173905.0,55.5,2261165.0,57.7,87260.0,3.9
2018-01-01,SouthDakota,aggregate,443244.0,67.2,456643.0,69.2,13399.0,2.9
2018-01-01,Tennessee,aggregate,3099678.0,58.4,3212889.0,60.5,113211.0,3.5
2018-01-01,Texas,aggregate,13044129.0,61.2,13595908.0,63.8,551779.0,4.1
2018-01-01,Utah,aggregate,1521817.0,66.5,1569406.0,68.6,47589.0,3.0
2018-01-01,Vermont,aggregate,344164.0,65.1,354113.0,67.0,9949.0,2.8
2018-01-01,Virginia,aggregate,4196731.0,63.2,4342632.0,65.4,145901.0,3.4
2018-01-01,Washington,aggregate,3597301.0,61.0,3769895.0,63.9,172594.0,4.6
2018-01-01,WestVirginia,aggregate,744067.0,51.0,786241.0,53.9,42174.0,5.4
2018-01-01,Wisconsin,aggregate,3042747.0,65.7,3136136.0,67.8,93389.0,3.0
2018-01-01,Wyoming,aggregate,279961.0,62.9,292255.0,65.7,12294.0,4.2
2018-02-01,Alabama,aggregate,2132029.0,54.8,2220091.0,57.0,88062.0,4.0
2018-02-01,Alaska,aggregate,333341.0,61.1,356060.0,65.3,22719.0,6.4
2018-02-01,Arizona,aggregate,3131841.0,57.9,3290510.0,60.8,158669.0,4.8
2018-02-01,Arkansas,aggregate,1288386.0,55.7,1338982.0,57.9,50596.0,3.8
2018-02-01,California,aggregate,18406818.0,59.5,19243453.0,62.2,836635.0,4.3
2018-02-01,Colorado,aggregate,2937298.0,66.4,3024932.0,68.4,87634.0,2.9
2018-02-01,Connecticut,aggregate,1828894.0,62.9,1908198.0,65.6,79304.0,4.2
2018-02-01,DC,aggregate,373383.0,66.5,396596.0,70.7,23213.0,5.9
2018-02-01,Delaware,aggregate,459843.0,59.8,478988.0,62.3,19145.0,4.0
2018-02-01,Florida,aggregate,9649639.0,56.9,10038622.0,59.2,388983.0,3.9
